video_id,binary_label,processed_path,split_in_distribution
cZo9DI6DSIY_02.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\cZo9DI6DSIY_02.mp4,test
aPenMcX0LNY_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\aPenMcX0LNY_00.mp4,test
Xe9CoVqpv9c_2_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\Xe9CoVqpv9c_2_00.mp4,test
ExU1_ouZ3bw_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\ExU1_ouZ3bw_00.mp4,test
3dL7_KqiBoo_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\3dL7_KqiBoo_00.mp4,test
VbJ0P0Ranrw_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\VbJ0P0Ranrw_00.mp4,test
russia1_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\russia1_00.mp4,test
TvOF9UpguyM_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\TvOF9UpguyM_00.mp4,test
ur7JERJrVQs_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\ur7JERJrVQs_00.mp4,test
eQ1QDZ811c0_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\eQ1QDZ811c0_00.mp4,test
VLYIKXy1gzg_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\VLYIKXy1gzg_00.mp4,test
I2syQkUAm0g_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\I2syQkUAm0g_00.mp4,test
uPwNRl6V9i8_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\uPwNRl6V9i8_00.mp4,test
D7D-zT4wxC4_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\D7D-zT4wxC4_00.mp4,test
glkdKMzVzkM_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\glkdKMzVzkM_00.mp4,test
CfyyqTRMA6A_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\CfyyqTRMA6A_00.mp4,test
jiOupTjSods_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\jiOupTjSods_00.mp4,test
NDkAFTqHLzo_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\NDkAFTqHLzo_00.mp4,test
0isplBZQftg_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\0isplBZQftg_00.mp4,test
GnpwLP2THmM_5_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\GnpwLP2THmM_5_00.mp4,test
TLjDFutg8mI_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\TLjDFutg8mI_00.mp4,test
CBPD-SF1p90_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\CBPD-SF1p90_00.mp4,test
ODXaUnji7LI_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\ODXaUnji7LI_00.mp4,test
Zq0TjWFlXQI_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\Zq0TjWFlXQI_00.mp4,test
g_x7gdvFBWk_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\g_x7gdvFBWk_00.mp4,test
n0pXXp0cWWw_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\n0pXXp0cWWw_00.mp4,test
sV5FN5PePOQ_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\sV5FN5PePOQ_00.mp4,test
dVgyJhT1tiQ_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\dVgyJhT1tiQ_00.mp4,test
0eoMti_njew_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\0eoMti_njew_00.mp4,test
k9lZ453AVO8_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\k9lZ453AVO8_00.mp4,test
Iy_GdGD-ySg_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\Iy_GdGD-ySg_00.mp4,test
BFN3VYJ9ARs_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\BFN3VYJ9ARs_00.mp4,test
SBIUNqe_XTk_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\SBIUNqe_XTk_00.mp4,test
x7yDzEf3TxM_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\x7yDzEf3TxM_00.mp4,test
PD-N1gMJNXg_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\PD-N1gMJNXg_00.mp4,test
C5Vqz3BcyAs_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\C5Vqz3BcyAs_00.mp4,test
oWLWFTK4QdU_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\oWLWFTK4QdU_00.mp4,test
y4Evv5By6sg_4_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\y4Evv5By6sg_4_00.mp4,test
__WFqm4i3vE_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\__WFqm4i3vE_00.mp4,test
7O6n0GkXt_g_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\7O6n0GkXt_g_00.mp4,test
jJ4IJnInYnE_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\jJ4IJnInYnE_00.mp4,test
kUsZnGYhevs_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\kUsZnGYhevs_00.mp4,test
bcuWtCE-SnE_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\bcuWtCE-SnE_00.mp4,test
BLq2n48HYZc_01.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\BLq2n48HYZc_01.mp4,test
Ov8CuX37yeo_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\Ov8CuX37yeo_00.mp4,test
JsJ_gpjIH1k_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\JsJ_gpjIH1k_00.mp4,test
Pd6Ii4dcaUg_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\Pd6Ii4dcaUg_00.mp4,test
xKT7khciy-c_16_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\xKT7khciy-c_16_00.mp4,test
x5XPG-uYJlM_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\x5XPG-uYJlM_00.mp4,test
CwynQU9-yhE_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\CwynQU9-yhE_00.mp4,test
6nlROBgKAnA_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\6nlROBgKAnA_00.mp4,test
jecwwv5-8Q0_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\jecwwv5-8Q0_00.mp4,test
rivjQ5XnuIg_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\rivjQ5XnuIg_00.mp4,test
lRcaIAGppGs_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\lRcaIAGppGs_00.mp4,test
AJjnEMemjDk_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\AJjnEMemjDk_00.mp4,test
8asB-NXAPSc_00.mp4,1,e:\Rads\Datasets\processed\picek_sorted\trimmed\positive\real\8asB-NXAPSc_00.mp4,test
rivjQ5XnuIg_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\rivjQ5XnuIg_00.mp4,test
Gw3WQGxMH_I_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Gw3WQGxMH_I_00.mp4,test
GSvQCAPnFGo_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\GSvQCAPnFGo_00.mp4,test
NJvjYUBWAc0_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\NJvjYUBWAc0_00.mp4,test
OmriwRCPF7M_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\OmriwRCPF7M_00.mp4,test
kd7QwQqeJZQ_01.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\kd7QwQqeJZQ_01.mp4,test
uQHq1rdhTNQ_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\uQHq1rdhTNQ_00.mp4,test
6fIB4cD0IrE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\6fIB4cD0IrE_00.mp4,test
kj23OkxXMfU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\kj23OkxXMfU_00.mp4,test
maJGw3hQs_s_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\maJGw3hQs_s_00.mp4,test
9gEAWXvgLTw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\9gEAWXvgLTw_00.mp4,test
mz-y5-ksDA8_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\mz-y5-ksDA8_00.mp4,test
XGmx0mhtM_A_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\XGmx0mhtM_A_00.mp4,test
W8B8zo8IFPg_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\W8B8zo8IFPg_00.mp4,test
LZY4HepPGu0_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\LZY4HepPGu0_00.mp4,test
IxLBncFm-oE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\IxLBncFm-oE_00.mp4,test
Tbl7dpfeXl8_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Tbl7dpfeXl8_00.mp4,test
gDCiYQjLeEE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\gDCiYQjLeEE_00.mp4,test
XESYC4RcqGQ_01.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\XESYC4RcqGQ_01.mp4,test
QfHs3610Fw4_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\QfHs3610Fw4_00.mp4,test
wqYFt0bcNrA_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\wqYFt0bcNrA_00.mp4,test
NKA8MgHBw5A_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\NKA8MgHBw5A_00.mp4,test
3gFe7GtkEPk_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\3gFe7GtkEPk_00.mp4,test
tX9OSNQL0hg_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\tX9OSNQL0hg_00.mp4,test
NdXcu0X1nH8_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\NdXcu0X1nH8_00.mp4,test
WFPy6Jpx5iE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\WFPy6Jpx5iE_00.mp4,test
rAqvr6D_CwU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\rAqvr6D_CwU_00.mp4,test
QyRcmm87rJ8_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\QyRcmm87rJ8_00.mp4,test
6eUG-Pp36_s_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\6eUG-Pp36_s_00.mp4,test
DJ-zFm_TSTM_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\DJ-zFm_TSTM_00.mp4,test
ExU1_ouZ3bw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\ExU1_ouZ3bw_00.mp4,test
FojgBxlQgiw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\FojgBxlQgiw_00.mp4,test
CftpplTN-Qc_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\CftpplTN-Qc_00.mp4,test
xNdcRobqvsc_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\xNdcRobqvsc_00.mp4,test
M7tbQSvMe5o_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\M7tbQSvMe5o_00.mp4,test
nsHYg3ENgk4_7_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\nsHYg3ENgk4_7_00.mp4,test
jI0_0zPf6BQ_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\jI0_0zPf6BQ_00.mp4,test
GI1-kjZaEWM_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\GI1-kjZaEWM_00.mp4,test
jriayW0n33c_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\jriayW0n33c_00.mp4,test
TWCg8QXjraw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\TWCg8QXjraw_00.mp4,test
HLK2xLUfMsM_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\HLK2xLUfMsM_00.mp4,test
_lcVYPMK8RY_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\_lcVYPMK8RY_00.mp4,test
vqIPnFuQ22c_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\vqIPnFuQ22c_00.mp4,test
IcHtsAFIRjk_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\IcHtsAFIRjk_00.mp4,test
gKNkwyn6a-o_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\gKNkwyn6a-o_00.mp4,test
meDGeTof2x0_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\meDGeTof2x0_00.mp4,test
GbIQab3ECjI_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\GbIQab3ECjI_00.mp4,test
CkI203kbHQ8_12_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\CkI203kbHQ8_12_00.mp4,test
7DhAOb5V7_Y_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\7DhAOb5V7_Y_00.mp4,test
cSCM3PYMKRo_01.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\cSCM3PYMKRo_01.mp4,test
knWz2A2w3Ts_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\knWz2A2w3Ts_00.mp4,test
a5_Q39h5LM4_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\a5_Q39h5LM4_00.mp4,test
8ZzJdjQi-aM_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\8ZzJdjQi-aM_00.mp4,test
uAmblqScf8Q_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\uAmblqScf8Q_00.mp4,test
LiM5LPSZoow_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\LiM5LPSZoow_00.mp4,test
oXMCX36zERc_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\oXMCX36zERc_00.mp4,test
G0jQdKiCbhU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\G0jQdKiCbhU_00.mp4,test
lqkfsE2tmbo_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\lqkfsE2tmbo_00.mp4,test
CyqcCI-woio_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\CyqcCI-woio_00.mp4,test
cCofNt_oBE8_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\cCofNt_oBE8_00.mp4,test
KxlGte5pVZs_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\KxlGte5pVZs_00.mp4,test
russia4_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\russia4_00.mp4,test
UY6g1DtnlGE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\UY6g1DtnlGE_00.mp4,test
video13_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\video13_00.mp4,test
5-sIe-O1b8I_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\5-sIe-O1b8I_00.mp4,test
Sp7P1vH_ThU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Sp7P1vH_ThU_00.mp4,test
P74ieG--On8_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\P74ieG--On8_00.mp4,test
mTYWjKznhOY_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\mTYWjKznhOY_00.mp4,test
6Wt8Y2Z1dkc_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\6Wt8Y2Z1dkc_00.mp4,test
PNXLwYc7TFo_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\PNXLwYc7TFo_00.mp4,test
sppaLXwUokY_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\sppaLXwUokY_00.mp4,test
ZTLYOhzf8Jw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\ZTLYOhzf8Jw_00.mp4,test
NHOOHKL_z8s_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\NHOOHKL_z8s_00.mp4,test
FJcKTvBI75U_01.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\FJcKTvBI75U_01.mp4,test
jTOB7nAs2HE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\jTOB7nAs2HE_00.mp4,test
IrdhgFvZE1Y_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\IrdhgFvZE1Y_00.mp4,test
FDjxbPaxmho_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\FDjxbPaxmho_00.mp4,test
eaAiEUwvy20_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\eaAiEUwvy20_00.mp4,test
uC7g8msxRak_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\uC7g8msxRak_00.mp4,test
dEqwcxeYJw4_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\dEqwcxeYJw4_00.mp4,test
X8JXbRxpKk0_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\X8JXbRxpKk0_00.mp4,test
FhFwhsyOjUU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\FhFwhsyOjUU_00.mp4,test
yap1ac36OsU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\yap1ac36OsU_00.mp4,test
yZNmOYWiGY0_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\yZNmOYWiGY0_00.mp4,test
Vtp5G_Z5BZQ_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Vtp5G_Z5BZQ_00.mp4,test
kM5FhXJsyWA_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\kM5FhXJsyWA_00.mp4,test
rQy2l6gxB8c_0_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\rQy2l6gxB8c_0_00.mp4,test
H6FXwjTkWYI_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\H6FXwjTkWYI_00.mp4,test
dgWpyczEx7U_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\dgWpyczEx7U_00.mp4,test
LsXzcdBISgw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\LsXzcdBISgw_00.mp4,test
pS5SXfuqz-4_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\pS5SXfuqz-4_00.mp4,test
ob6zKCT1SGE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\ob6zKCT1SGE_00.mp4,test
FD2WTKo0V94_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\FD2WTKo0V94_00.mp4,test
Pjuu3TEEonY_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Pjuu3TEEonY_00.mp4,test
fNoqwaXAqeA_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\fNoqwaXAqeA_00.mp4,test
fbkRjY737QE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\fbkRjY737QE_00.mp4,test
As0H5IK0CBI_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\As0H5IK0CBI_00.mp4,test
SVcqRcsvGak_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\SVcqRcsvGak_00.mp4,test
EyZo7F2P35A_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\EyZo7F2P35A_00.mp4,test
XPErIB4xgYg_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\XPErIB4xgYg_00.mp4,test
oWLWFTK4QdU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\oWLWFTK4QdU_00.mp4,test
8uCJX3Qp78g_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\8uCJX3Qp78g_00.mp4,test
9jZ67_1d5nU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\9jZ67_1d5nU_00.mp4,test
russia1_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\russia1_00.mp4,test
russia16_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\russia16_00.mp4,test
L2cVGFG5rwE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\L2cVGFG5rwE_00.mp4,test
GPMefBsSI44_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\GPMefBsSI44_00.mp4,test
4Q4q7Y1GGHk_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\4Q4q7Y1GGHk_00.mp4,test
Xy3P5EhdZ7k_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Xy3P5EhdZ7k_00.mp4,test
UcJKeuDYOzc_9_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\UcJKeuDYOzc_9_00.mp4,test
hQJqYD_MpRw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\hQJqYD_MpRw_00.mp4,test
xPNA0BFy_og_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\xPNA0BFy_og_00.mp4,test
N8kPF4qITIM_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\N8kPF4qITIM_00.mp4,test
8eSV1Aza1uE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\8eSV1Aza1uE_00.mp4,test
ga0JEJ0fnGY_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\ga0JEJ0fnGY_00.mp4,test
cdKTiLurgOI_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\cdKTiLurgOI_00.mp4,test
JEclWwaL-Ps_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\JEclWwaL-Ps_00.mp4,test
mOwuW8t6-GQ_2_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\mOwuW8t6-GQ_2_00.mp4,test
Z3s9Wv38oRc_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Z3s9Wv38oRc_00.mp4,test
k932VZGqE6c_2_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\k932VZGqE6c_2_00.mp4,test
57T5Z3aTh4s_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\57T5Z3aTh4s_00.mp4,test
Rnip1LReTsg_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\Rnip1LReTsg_00.mp4,test
8UJFstPfuhU_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\8UJFstPfuhU_00.mp4,test
HC89136mZXs_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\HC89136mZXs_00.mp4,test
XPqOWbSVgbk_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\XPqOWbSVgbk_00.mp4,test
5bxGXH9wjOs_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\5bxGXH9wjOs_00.mp4,test
8j-qfY6_Bxg_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\8j-qfY6_Bxg_00.mp4,test
nsHYg3ENgk4_6_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\nsHYg3ENgk4_6_00.mp4,test
p-Tdocrz9HI_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\p-Tdocrz9HI_00.mp4,test
nKC_z-VEBfE_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\nKC_z-VEBfE_00.mp4,test
r-f6Tk6M_kQ_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\r-f6Tk6M_kQ_00.mp4,test
1koo-2ZTC9U_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\1koo-2ZTC9U_00.mp4,test
zjHAkzyXOCg_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\zjHAkzyXOCg_00.mp4,test
E65lhgBF1rM_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\E65lhgBF1rM_00.mp4,test
hQVkdwPxafw_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\hQVkdwPxafw_00.mp4,test
dHWTcKj5oY4_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\dHWTcKj5oY4_00.mp4,test
QB42gU5X634_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\QB42gU5X634_00.mp4,test
NmExQpJsyOA_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\NmExQpJsyOA_00.mp4,test
fzWY0vLAXzI_00.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\fzWY0vLAXzI_00.mp4,test
OehnhIPFm4Q_03.mp4,0,e:\Rads\Datasets\processed\picek_sorted\trimmed\negative\real\OehnhIPFm4Q_03.mp4,test
